2,8,abaixo,0.0
2,9,direita,2.1354477713665787
2,9,esquerda,2.1377327658325798
2,9,acima,1.6205201161586948
2,9,abaixo,2.7196253789999805
2,10,direita,0.0
2,10,esquerda,0.0
2,10,acima,0.0
2,10,abaixo,0.0
3,0,direita,0.0
3,0,esquerda,0.0
3,0,acima,0.0
3,0,abaixo,0.0
3,1,direita,0.8217313077684197
3,1,esquerda,0.8207653855027602
3,1,acima,-0.2691202481176101
3,1,abaixo,2.0251393099999824
3,2,direita,0.0
3,2,esquerda,0.0
3,2,acima,0.0
3,2,abaixo,0.0
3,3,direita,-9.099999999993187
3,3,esquerda,4.2612658999985555
3,3,acima,3.735139309948161
3,3,abaixo,4.845850999999982
3,4,direita,0.0
3,4,esquerda,0.0
3,4,acima,0.0
3,4,abaixo,0.0
3,5,direita,0.0
3,5,esquerda,0.0
3,5,acima,0.0
3,5,abaixo,0.0
3,6,direita,0.0
3,6,esquerda,0.0
3,6,acima,0.0
3,6,abaixo,0.0
3,7,direita,4.26126589779715
3,7,esquerda,-9.099999927562147
3,7,acima,3.735139309550521
3,7,abaixo,4.845850999999982
3,8,direita,0.0
3,8,esquerda,0.0
3,8,acima,0.0
3,8,abaixo,0.0
3,9,direita,2.718927161233364
3,9,esquerda,2.719061404310508
3,9,acima,2.147296480746898
3,9,abaixo,3.3551393099999807
3,10,direita,0.0
3,10,esquerda,0.0
3,10,acima,0.0
3,10,abaixo,0.0
4,0,direita,0.0
4,0,esquerda,0.0
4,0,acima,0.0
4,0,abaixo,0.0
4,1,direita,3.3612658999999825
4,1,esquerda,2.0251287886033222
4,1,acima,0.8226172254914748
4,1,abaixo,1.131257104972889
4,2,direita,4.845850999999982
4,2,esquerda,2.9251392033637127
4,2,acima,4.2612653373778695
4,2,abaixo,4.261265564738668
4,3,direita,4.845850999999982
4,3,esquerda,4.26126589999998
4,3,acima,4.26126589999998
4,3,abaixo,5.4953899999999845
4,4,direita,0.0
4,4,esquerda,0.0
4,4,acima,0.0
4,4,abaixo,0.0
4,5,direita,0.0
4,5,esquerda,0.0
4,5,acima,0.0
4,5,abaixo,0.0
4,6,direita,0.0
4,6,esquerda,0.0
4,6,acima,0.0
4,6,abaixo,0.0
4,7,direita,4.26126589999998
4,7,esquerda,-9.09999999999999
4,7,acima,4.26126589999998
4,7,abaixo,5.4953899999999845
4,8,direita,3.5551390079125245
4,8,esquerda,4.845850999999982
4,8,acima,4.261265276991473
4,8,abaixo,4.261265581079689
4,9,direita,3.355060379554771
4,9,esquerda,4.061265899999981
4,9,acima,2.7196191905859926
4,9,abaixo,3.566246817386435
4,10,direita,0.0
4,10,esquerda,0.0
4,10,acima,0.0
4,10,abaixo,0.0
5,0,direita,0.0
5,0,esquerda,0.0
5,0,acima,0.0
5,0,abaixo,0.0
5,1,direita,0.8498508277645486
5,1,esquerda,0.890813103692232
5,1,acima,2.0251393099999824
5,1,abaixo,2.406850999999957
5,2,direita,0.0
5,2,esquerda,0.0
5,2,acima,0.0
5,2,abaixo,0.0
5,3,direita,-9.09999999999999
5,3,esquerda,5.4953899999999845
5,3,acima,4.845850999999982
5,3,abaixo,6.217099999999986
5,4,direita,0.0
5,4,esquerda,0.0
5,4,acima,0.0
5,4,abaixo,0.0
5,5,direita,0.0
5,5,esquerda,0.0
5,5,acima,0.0
5,5,abaixo,0.0
5,6,direita,0.0
5,6,esquerda,0.0
5,6,acima,0.0
5,6,abaixo,0.0
5,7,direita,5.4953899999999845
5,7,esquerda,-9.09999999999999
5,7,acima,4.845850999999982
5,7,abaixo,6.217099999999986
5,8,direita,0.0
5,8,esquerda,0.0
5,8,acima,0.0
5,8,abaixo,0.0
5,9,direita,3.142214924467599
5,9,esquerda,3.359973602729213
5,9,acima,3.3551393099999807
5,9,abaixo,4.303850999999982
5,10,direita,0.0
5,10,esquerda,0.0
5,10,acima,0.0
5,10,abaixo,0.0
6,0,direita,0.0
6,0,esquerda,0.0
6,0,acima,0.0
6,0,abaixo,0.0
6,1,direita,2.3210785423025397
6,1,esquerda,2.2912588632951
6,1,acima,1.1195595633070166
6,1,abaixo,3.7853899999999854
6,2,direita,0.0
6,2,esquerda,0.0
6,2,acima,0.0
6,2,abaixo,0.0
6,3,direita,6.217099999999986
6,3,esquerda,6.217099999999986
6,3,acima,5.4953899999999845
6,3,abaixo,7.018999999999988
6,4,direita,0.0
6,4,esquerda,0.0
6,4,acima,0.0
6,4,abaixo,0.0
6,5,direita,0.0
6,5,esquerda,0.0
6,5,acima,0.0
6,5,abaixo,0.0
6,6,direita,0.0
6,6,esquerda,0.0
6,6,acima,0.0
6,6,abaixo,0.0
6,7,direita,6.217099999999986
6,7,esquerda,-9.09999999999999
6,7,acima,5.4953899999999845
6,7,abaixo,7.018999999999988
6,8,direita,0.0
6,8,esquerda,0.0
6,8,acima,0.0
6,8,abaixo,0.0
6,9,direita,4.198731215553097
6,9,esquerda,4.2102462157530525
6,9,acima,3.222361158234137
6,9,abaixo,5.115389999999984
6,10,direita,0.0
6,10,esquerda,0.0
6,10,acima,0.0
6,10,abaixo,0.0
7,0,direita,0.0
7,0,esquerda,0.0
7,0,acima,0.0
7,0,abaixo,0.0
7,1,direita,5.317099999999986
7,1,esquerda,3.707314427666556
7,1,acima,2.2475712573678477
7,1,abaixo,3.713305804976065
7,2,direita,7.018999999999988
7,2,esquerda,4.6379268289887845
7,2,acima,6.133488714074216
7,2,abaixo,6.165199743198592
7,3,direita,7.9099999999999895
7,3,esquerda,6.217099999999986
7,3,acima,6.217099999999986
7,3,abaixo,7.018999999999988
7,4,direita,8.899999999999991
7,4,esquerda,7.018999999999988
7,4,acima,7.9099999999999895
7,4,abaixo,7.9099999999999895
7,5,direita,0.0
7,5,esquerda,0.0
7,5,acima,0.0
7,5,abaixo,0.0
7,6,direita,7.018999999999988
7,6,esquerda,8.899999999999991
7,6,acima,-9.09999999999999
7,6,abaixo,7.9099999999999895
7,7,direita,6.217099999999986
7,7,esquerda,7.9099999999999895
7,7,acima,6.217099999999986
7,7,abaixo,7.018999999999988
7,8,direita,5.299063449241462
7,8,esquerda,7.018999999999988
7,8,acima,6.2096259359783526
7,8,abaixo,6.197722403082544
7,9,direita,5.084078339036323
7,9,esquerda,6.017099999999985
7,9,acima,4.2753383772510345
7,9,abaixo,4.980144145491986
7,10,direita,0.0
7,10,esquerda,0.0
7,10,acima,0.0
7,10,abaixo,0.0
